userid;bookid
331927.0;410001
331943.0;442824
331945.0;427052
331960.0;502558
331964.0;450178
331980.0;417745
331994.0;461133
332002.0;495305
332003.0;505716
332050.0;417897,417897
332053.0;439698
332055.0;443111,443108
332061.0;490677
332081.0;438933,438933,439155,439155,445127,445127,442893,440041,442792,442826
332085.0;492826
332090.0;438933,439155,445127,442905,443104,442908,440041,443103,408836
332091.0;399197
332103.0;438933,438933,439155,439155,445127,445127,442893,439751,443104,443103,408836
332106.0;429629,429629
332108.0;409014,441457,441457
332115.0;501593
332129.0;457892
332130.0;470046
332140.0;438933,438933,438933,438933,439155,439155,439155,439155,440047,440047,440047,440047,445127,445127,445127,445127
332149.0;438933,439155,416677,445127
332173.0;408829
332174.0;438933,438933,438933,439155,439155,439155,445127,445127,445127,442681,442681,443104,439000,443103,439819,408836
332176.0;438933,439155,445127,439751,439010,408654
332180.0;439000,439750,439819
332182.0;493319,492855
332183.0;439835,447139
332184.0;415892,415892
332186.0;430050
332188.0;438933,439155,445127,439756,412607,412607,440001
332194.0;438933,439155,439712,442792
332201.0;416975
332214.0;438933
332222.0;407676
332232.0;448245
332246.0;442677,439644
332250.0;442677,439644
332253.0;442677,439644
332255.0;442677
332265.0;496228
332267.0;423810
332278.0;442836
332286.0;445987
332292.0;438933,439155,416677,440047,445127
332296.0;442682
332341.0;442675,442677,442676,439645,439829,439644
332349.0;415000
332377.0;405237,405237,409369,409369,443838,443838,443838,484767,484767,451972,451972,467741,435143,411497,507358,500558,434102
332393.0;434245,510474
332400.0;440160
332403.0;436319,411167,405237,405237,405237,409369,409369,443838,443838,443838,401499,405685,405685,405685,477009,477009,484767,484767,451972,451972,451972,431176,411497,500558,407536,497852,497852
332404.0;442907,442908
332409.0;436319,411167,444682,484767,451972,451972,467741,431176,431176,435143,411497,411497,402854,485835,485835,500558,448181,423347,441305,402035
332415.0;411167,464706,405237,409369,443838,484767,451972,451972,451972,425875,433838,431176,465602,485835,485835,485835,500558,407536,502892,502639,402035,447366
332418.0;497713
332420.0;424075
332422.0;412867
332425.0;438933,438933,439155,439155,440047,440047,445127,445127
332426.0;479492,479502
332429.0;479406,423335,423335,423335,406939,406939,406939,436747,436747,436747
332431.0;423335,406939
332433.0;442838,442838,442836,442836,439733,439733,442837,442837,439730,439730,440276,442881,442883,442884
332438.0;442838,440230
332441.0;405966,425771,453833
332453.0;483196
332455.0;424370
332457.0;412177
332459.0;504373,504373,408256
332461.0;453391
332465.0;414832,414838
332471.0;502199
332497.0;498684
332501.0;488485,488662,505490
332504.0;435247
332510.0;446733,415381
332512.0;438933,439155,416677,440047,506144
332514.0;486800
332517.0;443288,442840,433838,413536,440228,463077,488640
332524.0;442771,442772
332525.0;442897,412607,442898,442825,439755,457606,456376,442896,442826,419634
332528.0;464391
332532.0;451486
332533.0;442917,442915,442913,440358,440356
332543.0;465390,407494,407494,405464,502687
332549.0;464706,405237,405237,409369,409369,443838,405966,491594,451972,451972,431176,402854,468524,485835,500558,407536
332566.0;438463
332582.0;423810
332586.0;469981,469981
332595.0;415137,483727
332597.0;409307
332601.0;407243,487378
332602.0;439139,442784,439138,442786
332604.0;417745,436949
332611.0;442682,442681
332617.0;430807,439138,468175
332621.0;426355
332622.0;436319,411167,405237,409369,484767,405966,491594,451972,451972,451972,425875,433838,431176,431176,411497,485835,485835,500558,423347,438322
332630.0;445600
332640.0;451688
332645.0;438933,439155,444493
332648.0;438933,439155,416677,440047,445127
332655.0;505260
332664.0;438933,439155,440047,445127
332666.0;438933,439155,416677,445127
332670.0;447139
332672.0;486564
332678.0;495135,467110
332681.0;507566
332682.0;466508
332692.0;452110
332695.0;421005
332696.0;464410
332699.0;425771,425771,442800,442800,442800,453833,453833,422844,422844,422844,481709,481709,481709,481709,472086,472086
332702.0;442907
332707.0;400529,400529
332712.0;433294
332715.0;451972,500558
332716.0;417828
332717.0;435177
332719.0;412073,472367,472367
332726.0;412878,422654
332741.0;442681,439761,439761,442908,442908,439000,399578,401183,401203,439019,453525,484754,456002
332746.0;442763,439096,439097,439771
332754.0;444347
332758.0;449890,460580,428426
332768.0;439097
332772.0;418128,401267
332778.0;439153,442706,439020,442705,442704,442804,439149,442797,439152,439151,439148,442803,439019,484294,401711,406519,461709
332783.0;416677,416677,416677,445127,445127,445127
332784.0;460315
332786.0;435247
332792.0;439760,407087
332794.0;416677
332816.0;403330,403330
332817.0;495561,454925,454320
332820.0;436844,421232
332827.0;411176
332837.0;486823
332841.0;405310
332844.0;442847
332848.0;439760,439761,434368
332890.0;442784
332895.0;419425
332903.0;442683,464128,441041,400744
332905.0;438563
332908.0;438933,416677,445127,442741,442722,442721,442729,442723,442726,442727,442725
332924.0;457708
332928.0;401206,401208
332929.0;446224,438380,417037,497009
332935.0;500866
332938.0;461664,461664
332957.0;451972,451972,467741,435143,416629,416629,485835,500558,441305,438322,438322
332962.0;439153,412607,439146,439149,443109,442797,439152,439736,439151,422462,439148,405023,440813
332977.0;426840
332978.0;438933,439155,445127
332996.0;442764,442765,439097,439094
333005.0;409631,416807,416783
333014.0;438933,439155,416677,445127,411656,399580
333018.0;505665
333022.0;407496
333026.0;405351
333028.0;442847
333029.0;443260
333054.0;487704
333055.0;439846,443281
333059.0;442682
333061.0;399921,430903,497634
333064.0;405712
333066.0;419425
333073.0;438933,438933,438933,439155,439155,439155,416677,416677,416677,445127,445127,445127
333075.0;430807,442784,439138,442786
333081.0;443277,439846,447828
333087.0;448304
333093.0;482934
333095.0;440084,475667,447828
333102.0;497604
333114.0;479352
333124.0;408615
333130.0;432892
333136.0;447760,462234
333160.0;438933,438933,438933,439155,439155,439155,416677,416677,416677,445127,445127,445127
333167.0;416173
333171.0;482981
333196.0;416677,439810,439809,442682,408696,442683,442971,442972,439000,447139,443029,443028
333200.0;460948
333202.0;467110
333204.0;487704,405632
333237.0;437217,437217,437200,437200,437207,437207,437191,437191,437171,437171,437179,437141,437141,437187
333249.0;438933,439155,416677,445127
333252.0;439877
333263.0;440782,440779,443196
333272.0;400810,504834
333274.0;421543
333281.0;431068,401499,401499,444682,451972,451972,407536
333284.0;439828,439829,443135,443134
333303.0;406678,406678,442844,443109,439736
333307.0;440782,440779,443196
333314.0;402284
333315.0;468021,406803
333317.0;411600
333323.0;443178,439834,443179
333339.0;443102
333340.0;486847
333351.0;438945
333363.0;440782,440779,443196
333380.0;442193,437757
333382.0;416677,440047,442905,442908,439020,442704
333386.0;399952
333392.0;488051,411656
333397.0;485827
333424.0;436319,436319,436319,411167,411167,411167,411167,464706,464706,464706,443838,405685,405685,477009,491594,451972,451972,451972,425875,433838,431176,411497,402854,402854,402854,500558,407536,407536,497032,497032,434102
333442.0;462582
333448.0;403659
333454.0;442674,442673
333458.0;442670,442672
333461.0;476227
333468.0;442905,407277,407327,491761,407314,442756,442757,407318,439874,407337
333471.0;492356
333476.0;440782,440779,443196
333482.0;438933,438933,438933,439155,439155,439155,416677,416677,416677,445127,445127,445127
333489.0;431232
333495.0;453966,453966
333511.0;442670,442671,442672
333523.0;442897,439755,401700,439152,401732,414589
333524.0;418821
333549.0;402023
333552.0;452047,452047
333562.0;439756,442897,442676,442896
333590.0;497121
333601.0;497604,504158,447617,429160
333604.0;438938
333612.0;443595,443595
333627.0;435006,475717,475717,448000,448000,431060,401850,480363
333646.0;426355
333649.0;459503
333655.0;505116,469515
333657.0;445724
333675.0;439826,439825
333676.0;438933,439155,416677,445127
333677.0;468913
333682.0;495528
333688.0;438933,439155,416677,445127
333693.0;439756,442896
333694.0;442908
333697.0;412607
333703.0;492730,419391,419242,399310
333705.0;438024,421318
333706.0;507607,507607
333707.0;438933,438933,439155,439155,445127
333708.0;437755
333710.0;488662
333716.0;420537
333718.0;467321,435093
333729.0;453568,453518,454240
333752.0;422105,507997
333755.0;487244,487244,487244,437719,480878,508861,508861,418577,409773,418838
333758.0;442905,442706
333770.0;405023,440813
333778.0;463994,412737
333782.0;449078,435505
333788.0;487244,487244,487244,437719,480878,508861,508861,418577,409773,418838
333795.0;466404
333799.0;458574,405798,415911
333822.0;487244,487244,487244,437719,480878,508861,508861,418577,409773,418838
333825.0;485821
333847.0;443281,439828,443135,443134
333891.0;456376
333893.0;487244,487244,487244,437719,480878,508861,508861,418577,409773,418838
333903.0;436319,436319,436319,411167,411167,411167,464706,464706,464706,464706,431068,443838,401499,477009,491594,491594,451972,451972,451972,411497,402854,402854,402854,500558,448181,407536,407536,407536,497032,423347,434102
333922.0;442142
333939.0;436319,411167,464706,405237,405237,409369,409369,431068,401499,401499,405685,477009,451972,451972,451972,425875,467741,433838,435143,411497,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,449684,485835,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,424571,500558,453703,423347,423347,434102
333960.0;418064
333961.0;426094
333963.0;509265
333967.0;487244,487244,487244,437719,480878,508861,508861,507988,403032,433848,477700
333985.0;417745,451844
334000.0;487244,487244,487244,437719,480878,508861,508861,507988,433848,477700
334014.0;443481
334025.0;407383
334032.0;483375,483375
334036.0;439155
334037.0;443124,412607,405023,440813
334040.0;452308
334044.0;442682,442681,442681,442908,439000,439000,439146,437217,437217,437200,437200,437207,437207,437191,437191,437171,437171,401418,437179,437179,439828,401221,401183,401206,401203,439829,443135,443134,437141,437141,437187,437187,475501,475499,401208,462437,495219,446495
334053.0;440702
334055.0;439835,447138
334068.0;417719
334070.0;456376
334073.0;452624,440230
334075.0;448971
334076.0;442695,442696,442697,439009,508460,417719
334079.0;431875
334083.0;442695,442695,442696,442696,442697,442697,439009
334087.0;470447
334101.0;502900,502900,502900,502900,502900,502900,502900,502900,502900,502900,502900,502900,502900,423911,470375
334103.0;438933,416677,445127,440034,459420
334104.0;442907,442908
334109.0;438933,438933,439155,439155,416677,416677,416679,416679,445127,445127,488693,503175,439688,468487,413917,457382,454125
334110.0;439826,443124,439825,443125,443127,417719
334114.0;438933,439155,416677,445127
334115.0;438933
334120.0;425029,443229
334129.0;407038
334161.0;416677,445127,439835,439835,409023,439836,439836,447137,447137,430807,442784,439138,447139,447139,447138,447138,442913,443103,439819,440353
334167.0;406962
334172.0;448000,502900,502900,510567
334182.0;416222
334186.0;439841,439825,443125,439741,442845
334188.0;493658,493658,411656,411375
334189.0;421877
334191.0;439841,443261,443263,439825,443125
334193.0;493658,411656,471707
334206.0;409035,409035
334210.0;447893
334212.0;426840,426851
334214.0;451272
334222.0;411992,418453
334225.0;438933,400836,400836
334229.0;453156
334230.0;482981
334232.0;460108
334252.0;439155,439155,439155,439155,416677,416677,416677,416677,416677,416677,416677,416677,416679,416679,416679,416679,416679,416679,416679,416679,445127,445127,445127,445127,445127,445127,445127,445127
334264.0;426355
334270.0;486036
334282.0;404338
334285.0;438933,416679
334290.0;416677,443028
334299.0;442683,439818,442898,442896
334300.0;489130,442824,440000,440000,442825,442825,442825,439998,439998,440001,442826,442826
334303.0;442824,440000,442825,439998,440001,442826
334304.0;509372
334307.0;438933,439155,414941
334308.0;418166,418166
334312.0;439155,439155,439155,439155,439155,416677,416677,416677,416677,416677,416677,416677,416677,416677,416677,416677,416677,416677,445127,445127,445127,445127,445127,445127,445127,445127,445127,445127,445127,440351,439818,443104
334316.0;466393
334327.0;442682,442681,439000,437217,437217,437200,437200,437207,437207,437191,437191,437171,437171,414746,437179,437179,401203,437141,437187,437187,420189,400581,420694
334349.0;438933,416677,416677,445127
334352.0;438933,442681,439001
334361.0;464583
334369.0;442681,435148,509830
334370.0;440394,440396,442935
334371.0;438933,439155,440047,445127
334373.0;438933,438933,439155,439155,416677,416677,445127,445127,477755
334375.0;439138,442786,439750,407009
334379.0;421370
334381.0;438933,440017
334385.0;407597
334388.0;492627
334393.0;486813
334404.0;438933,439155,416677,445127
334406.0;444795
334409.0;433631,448135,443469,434304,499378
334410.0;420352
334411.0;482818,399690,504000
334412.0;438933
334421.0;423524
334422.0;447485
334425.0;420562,420562
334426.0;443171,439831
334433.0;429087
334445.0;426448,472367
334447.0;402748
334461.0;438933,438933,438933,438933,439155,439155,416677,416677,416677,416677,416677,416679,416679,445127,445127,445127,445127,445127
334463.0;439155
334468.0;491523,431851
334471.0;432256
334522.0;430937
334529.0;443568,404817,453730,448409
334546.0;442804
334547.0;442764,439096
334548.0;455681
334552.0;411592
334567.0;405934,489123,418936
334568.0;459890,503925
334590.0;439750,407009,443028
334598.0;506469
334613.0;468776
334621.0;456376
334622.0;438933,439155,445127,439818,443102,439819
334634.0;443161,443152,443163,443153,443155,443157
334643.0;401968
334644.0;438933,439000
334659.0;509895
334685.0;439828
334691.0;507317
334697.0;460662
334698.0;418729,466787
334704.0;415638,473419
334710.0;439943,440228,471142,440507
334721.0;410221
334726.0;457494
334732.0;458492
334737.0;438933,439155,445127
334738.0;438933,439155,416677,416679,445127
334741.0;421608
334745.0;439155,416677,416677,416677,416677,416677,416677,445127,445127,445127,445127,445127,445127
334750.0;482524
334757.0;442923,442921
334759.0;401975
334768.0;446224,438380,417037,448000,493158,399030
334772.0;439829,408889,443130
334773.0;439257
334784.0;399269
334791.0;420164
334793.0;405645
334795.0;482675,418524,415013
334800.0;439155,416677
334802.0;438949
334828.0;442696
334829.0;489393
334837.0;431877
334843.0;442695,436172,442697,439009,439009,433072,433043,433004,433015,433027,432990,433087,433035,433127,433120,433101,421621
334847.0;481901
334852.0;426817
334857.0;442695,436172,442696,442696,442697,439009,433087,433035,433127,433120,433101,505013
334873.0;439826,443124,439825,443125,442695,442695,443127,442696,442697,439009,495640,495640,495640,495640,495640,505013,425330,415925
334884.0;492713
334890.0;438933
334891.0;442695,442696,442697,442697,439009
334901.0;439826,443124,439825,443125,442695,443127,442696,442697,439009,424951,400349
334903.0;416929,485411
334915.0;439826,443124,439825,443125,442695,443127,442696,442697,439009
334916.0;408016
334926.0;486847
334938.0;496168,410522
334942.0;431747,405082
334943.0;439826,443124,439825,443125,442695,442696,442697,439009
334948.0;447760
334956.0;417794
334960.0;439826,443124,439825,443125,443127
334971.0;408861
